28,14.28571429,0.0,50.27,0.0,1,0,0,0,-11,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,2.777777778,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16,0.0,0.0,25.0,0.0,0,0,0,0,-71,0,0,0,0,1,0,0,0,1,0,0
28,89.28571429,17.85714286,73.22,0.181818182,1,1,1,33,-7,0,1,0,0,0,0,0,0,1,0,0
12,16.66666667,0.0,40.02,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0.0,54.84,0.0,0,0,0,0,-28,0,0,0,0,0,0,1,0,0,1,0
16,0.0,0.0,100.76,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,22.85714286,2.857142857,56.21,0.0,1,0,0,0,-34,1,0,0,0,0,0,0,0,0,1,0
42,14.28571429,9.523809524,44.49,0.0,1,0,0,0,-59,0,0,0,0,0,0,1,0,0,0,1
38,18.42105263,5.263157895,41.7,0.066666667,1,0,0,45,-57,0,1,0,0,0,0,0,0,0,1,0
39,43.58974359,5.128205128,57.75,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5,80.0,20.0,67.33,0.0,1,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,0.0,0.0,40.02,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0
16,0.0,0.0,64.45,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11,100.0,27.27272727,46.94,0.0,1,1,1,0,-21,0,1,0,0,0,0,0,0,0,0,1
36,22.22222222,8.333333333,50.77,0.0,1,0,0,0,-39,1,0,0,0,0,0,0,0,1,0,0
13,100.0,30.76923077,66.67,0.0,1,0,0,0,-2,0,0,1,0,0,0,0,0,0,0,1
0,0.0,0.0,43.61,0.0,1,0,0,0,-27,0,1,0,0,0,0,0,0,0,1,0
0,0.0,0.0,75.1,0.0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,1,0
18,83.33333333,5.555555556,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,42.85714286,0.0,40.2,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0
0,0.0,0.0,75.83,0.041758242,0,0,0,455,-283,1,0,0,0,0,0,0,0,0,1,0
43,6.976744186,4.651162791,85.67,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,14.0,2.0,40.0,0.0,1,0,0,0,-82,0,1,0,0,0,0,0,0,0,0,1
15,93.33333333,0.0,70.09,0.041666667,0,0,0,48,-4,1,0,0,0,0,0,0,0,1,0,0
19,94.73684211,10.52631579,54.95,0.0,1,0,0,0,-7,0,0,0,0,1,0,0,0,0,1,0
50,6.0,2.0,111.97,0.027027027,1,0,0,148,0,0,0,0,0,1,0,0,0,0,1,0
6,16.66666667,0.0,220.61,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,87.5,3.125,70.37,0.153846154,1,0,0,13,-2,0,0,0,0,0,0,1,0,1,0,0
34,79.41176471,11.76470588,74.84,0.06557377,1,0,0,61,-22,1,0,0,0,0,0,0,0,0,0,1
19,26.31578947,5.263157895,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,5.882352941,0.0,38.46,0.222222222,1,1,0,9,0,0,1,0,0,0,0,0,0,0,1,0
32,50.0,0.0,110.34,0.0,1,0,0,0,-7,0,0,0,0,0,0,1,0,0,1,0
35,2.857142857,0.0,40.02,0.0,0,0,0,0,-219,1,0,0,0,0,0,0,0,1,0,0
42,0.0,0.0,76.83,0.0,1,0,0,0,-6,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0.0,84.7,0.0,0,0,0,0,-3,0,0,0,0,1,0,0,0,0,0,1
23,47.82608696,43.47826087,34.96,1.0,0,1,0,2,-19,0,0,0,0,0,0,1,0,1,0,0
8,100.0,12.5,50.28,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0.0,98.74,0.1,0,0,0,140,-10,0,0,0,0,0,0,1,0,0,1,0
30,13.33333333,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38,36.84210526,5.263157895,25.74,0.0,0,0,0,0,-11,1,0,0,0,0,0,0,0,0,1,0
0,0.0,0.0,32.69,0.333333333,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1
32,71.875,0.0,80.21,0.0,0,0,0,0,-356,0,1,0,0,0,0,0,0,0,1,0
41,2.43902439,2.43902439,32.05,0.0,1,0,0,0,-23,0,0,0,0,0,1,0,0,1,0,0
34,17.64705882,8.823529412,41.94,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,2.941176471,0.0,50.93,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37,67.56756757,2.702702703,136.33,0.021220159,0,0,0,377,-3,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0.0,19.84,0.0,0,0,0,0,-103,0,0,0,0,0,1,0,0,0,1,0
36,0.0,0.0,32.49,0.0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,1
33,81.81818182,3.03030303,36.42,0.0,1,0,0,0,-151,0,0,0,0,0,0,1,0,1,0,0
43,6.976744186,4.651162791,43.36,0.076923077,0,0,0,26,-121,0,1,0,0,0,0,0,0,0,1,0
45,0.0,0.0,29.3,0.0,0,0,0,0,-75,0,0,0,0,0,1,0,0,1,0,0
34,5.882352941,0.0,40.02,0.0,1,0,0,0,-8,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0.0,114.93,0.0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0
45,2.222222222,0.0,69.86,0.214285714,1,0,0,14,0,0,1,0,0,0,0,0,0,0,1,0
4,25.0,0.0,40.02,0.0,1,0,0,0,-35,1,0,0,0,0,0,0,0,0,1,0
0,0.0,0.0,77.67,0.093023256,1,0,0,43,-12,0,0,0,0,0,1,0,0,0,1,0
37,94.59459459,13.51351351,93.55,0.015904573,0,0,0,1006,-162,0,0,0,0,1,0,0,0,0,1,0
12,100.0,0.0,40.02,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1
43,4.651162791,2.325581395,86.66,0.0,1,0,0,0,-40,0,0,0,0,0,1,0,1,0,0,0
37,0.0,0.0,40.02,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41,41.46341463,0.0,102.28,0.03030303,0,0,0,264,0,1,0,0,0,0,0,0,0,0,1,0
0,0.0,0.0,79.09,0.042857143,0,0,0,70,0,0,1,0,0,0,0,0,0,0,1,0
1,100.0,100.0,28.39,0.0,1,0,0,0,-2,0,0,1,0,0,0,0,0,0,0,1
61,22.95081967,6.557377049,125.68,0.035587189,0,1,0,281,1,1,0,0,0,0,0,0,0,1,0,0
0,0.0,0.0,42.31,0.0,0,0,0,0,-275,0,0,0,0,0,1,0,0,0,1,0
6,100.0,33.33333333,58.55,0.056603774,1,0,0,53,-3,0,0,0,0,0,1,0,0,0,1,0
6,100.0,16.66666667,75.51,0.0,1,0,0,0,-5,1,0,0,0,0,0,0,0,0,0,1
5,100.0,20.0,59.82,0.0,1,0,0,0,-5,0,0,1,0,0,0,0,0,0,0,1
47,12.76595745,2.127659574,56.77,0.037037037,0,0,0,189,-22,0,0,0,0,0,0,1,0,1,0,0
47,4.255319149,0.0,88.81,0.018348624,0,0,0,218,0,0,0,0,0,0,1,0,0,1,0,0
45,0.0,0.0,51.42,0.01242236,0,0,0,161,0,0,0,0,0,0,1,0,0,1,0,0
9,44.44444444,11.11111111,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,75.0,25.0,52.62,0.0,1,0,0,0,-2,0,0,0,0,0,1,0,1,0,0,0
29,10.34482759,6.896551724,35.55,0.181818182,1,0,0,11,0,1,0,0,0,0,0,0,0,1,0,0
35,2.857142857,0.0,36.05,0.0,1,0,0,0,-15,0,1,0,0,0,0,0,0,0,0,1
16,6.25,0.0,65.09,0.047794118,1,0,0,272,-41,0,1,0,0,0,0,0,0,1,0,0
31,41.93548387,0.0,81.58,0.142857143,1,0,0,14,-52,0,0,0,1,0,0,0,1,0,0,0
37,51.35135135,29.72972973,52.47,0.047058824,1,1,0,85,0,1,0,0,0,0,0,0,0,1,0,0
38,65.78947368,2.631578947,76.53,0.070422535,1,0,0,71,-22,0,0,0,0,0,1,0,1,0,0,0
34,73.52941176,8.823529412,57.28,0.133333333,1,0,0,30,-2,0,0,0,0,0,0,1,0,0,0,1
4,100.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,78.78787879,0.0,64.53,0.028571429,0,0,0,70,0,0,1,0,0,0,0,0,0,0,0,1
39,12.82051282,2.564102564,44.25,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,11.42857143,2.857142857,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22,54.54545455,4.545454545,38.4,0.0,1,0,0,0,-2,0,0,0,0,0,1,0,0,0,0,1
34,2.941176471,0.0,40.0,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1
45,84.44444444,33.33333333,71.78,0.106493506,1,0,0,385,-225,0,0,0,0,1,0,0,0,0,1,0
22,4.545454545,0.0,49.82,0.0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0
0,0.0,0.0,15.3,0.0,0,0,0,0,-561,1,0,0,0,0,0,0,0,0,1,0
0,0.0,0.0,57.26,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27,77.77777778,59.25925926,83.05,0.0,1,0,0,0,-9,1,0,0,0,0,0,0,0,0,1,0
30,10.0,6.666666667,50.65,0.0,1,0,0,0,-11,1,0,0,0,0,0,0,0,0,0,1
45,0.0,0.0,12.56,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,3.333333333,0.0,64.09,0.0,1,1,0,0,-7,1,0,0,0,0,0,0,0,0,1,0
27,7.407407407,3.703703704,38.0,0.133333333,1,0,0,15,0,0,0,0,0,0,0,1,0,0,0,1
46,13.04347826,10.86956522,132.86,0.009817672,0,0,0,713,0,0,1,0,0,0,0,0,0,0,1,0
43,4.651162791,2.325581395,60.28,0.105263158,1,0,0,38,-43,0,0,0,0,0,0,1,0,0,0,1
34,41.17647059,0.0,40.02,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,0.0,0.0,53.88,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
44,38.63636364,4.545454545,23.26,0.0,0,0,0,0,-460,0,0,0,0,0,1,0,0,0,0,1
28,17.85714286,10.71428571,58.52,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6,83.33333333,0.0,31.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0.0,0.0,127.32,0.002857143,1,0,0,700,-469,0,0,0,0,0,1,0,0,1,0,0
67,29.85074627,5.970149254,59.97,0.076350093,1,1,1,537,28,0,1,0,0,0,0,0,0,0,0,1
7,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0.0,0.0,40.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,69.56521739,0.0,40.02,0.0,1,1,0,0,-17,0,1,0,0,0,0,0,0,1,0,0
32,96.875,37.5,96.41,0.07948244,0,0,1,541,39,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0.0,76.4,0.138888889,0,0,0,36,-38,0,0,0,0,1,0,0,0,0,1,0
9,33.33333333,11.11111111,51.26,0.0,1,1,0,0,-6,1,0,0,0,0,0,0,0,1,0,0
33,30.3030303,6.060606061,91.39,0.285714286,1,0,1,7,-49,0,0,0,0,1,0,0,0,0,0,1
29,3.448275862,0.0,29.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27,14.81481481,11.11111111,29.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,25.71428571,2.857142857,55.23,0.09375,1,1,0,64,-49,1,0,0,0,0,0,0,0,1,0,0
47,2.127659574,0.0,40.02,0.0,1,0,0,0,-3,1,0,0,0,0,0,0,0,0,1,0
49,28.57142857,4.081632653,47.0,0.047619048,1,1,1,84,-12,0,0,0,0,1,0,0,0,0,0,1
41,19.51219512,4.87804878,39.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,90.0,50.0,48.82,0.095238095,1,0,0,21,0,0,0,0,0,0,0,1,1,0,0,0
55,25.45454545,3.636363636,125.44,0.038961039,1,0,0,154,-19,0,0,0,0,0,1,0,0,0,0,1
30,10.0,10.0,40.0,0.0,1,0,0,0,-4,0,0,0,0,0,1,0,0,0,0,1
45,0.0,0.0,35.44,0.428571429,0,0,0,7,-162,0,1,0,0,0,0,0,0,1,0,0
18,22.22222222,5.555555556,35.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0.0,30.21,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48,0.0,0.0,115.41,0.107526882,0,0,0,93,-1,0,0,0,0,0,1,0,0,0,1,0
5,40.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37,5.405405405,0.0,46.39,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24,37.5,12.5,122.2,0.0,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1
32,3.125,0.0,40.02,0.0,1,0,0,0,-12,0,1,0,0,0,0,0,0,1,0,0
24,8.333333333,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10,70.0,30.0,69.55,0.0,1,0,0,0,-80,0,0,0,0,0,0,1,0,0,0,1
51,27.45098039,5.882352941,50.99,0.037634409,1,0,0,186,-2,0,1,0,0,0,0,0,0,0,0,1
37,21.62162162,2.702702703,45.05,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.0,0.0,51.02,0.0,0,0,0,0,-43,0,1,0,0,0,0,0,0,1,0,0
50,20.0,4.0,61.18,0.100591716,1,0,0,169,-57,0,1,0,0,0,0,0,0,0,0,1
45,6.666666667,0.0,15.15,0.142857143,1,0,0,126,-3,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0.0,18.22,0.0,0,0,0,0,-217,1,0,0,0,0,0,0,0,0,1,0
38,47.36842105,0.0,40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
45,2.222222222,0.0,89.16,0.0,0,0,0,0,-25,0,0,0,0,0,0,1,0,0,1,0
18,0.0,0.0,40.58,0.016611296,0,0,0,301,0,1,0,0,0,0,0,0,0,1,0,0
40,5.0,0.0,52.72,0.0,1,0,0,0,-151,0,0,0,0,0,0,1,0,1,0,0
9,11.11111111,0.0,40.02,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0.0,63.72,0.0,0,0,0,0,-62,0,0,0,0,0,0,1,0,0,1,0
38,39.47368421,7.894736842,22.04,0.0,0,0,0,0,-170,0,0,0,0,0,1,0,0,0,1,0
37,75.67567568,21.62162162,78.05,0.0,1,0,0,0,-109,0,0,0,0,0,1,0,0,0,0,1
46,8.695652174,0.0,59.98,0.0,0,0,0,0,-179,0,0,0,0,1,0,0,0,1,0,0
41,9.756097561,0.0,18.53,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,0.0,0.0,104.99,0.0,1,0,0,0,-14,0,0,1,0,0,0,0,1,0,0,0
0,0.0,0.0,62.35,0.0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,0
42,23.80952381,11.9047619,87.64,0.0,0,0,0,0,-393,0,0,0,0,0,1,0,0,1,0,0
45,0.0,0.0,79.68,0.0,1,0,0,0,-3,0,0,0,0,1,0,0,0,0,1,0
36,8.333333333,0.0,51.1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,5.555555556,0.0,46.63,0.0,1,0,0,0,-4,0,0,0,0,0,1,0,0,0,1,0
12,41.66666667,16.66666667,28.89,0.0,1,0,0,0,-28,0,1,0,0,0,0,0,0,0,0,1
58,12.06896552,6.896551724,112.57,0.142857143,1,0,0,21,-115,1,0,0,0,0,0,0,0,1,0,0
0,0.0,0.0,44.39,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11,81.81818182,18.18181818,39.97,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23,60.86956522,21.73913043,86.76,0.197080292,0,1,0,137,-30,0,0,0,0,0,1,0,0,0,1,0
26,3.846153846,0.0,59.4,0.153846154,1,0,0,26,-5,0,0,0,0,0,0,1,0,1,0,0
7,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,0.0,0.0,40.02,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25,4.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16,0.0,0.0,49.09,0.0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0
29,31.03448276,13.79310345,36.32,0.086956522,1,0,0,23,-1,0,0,0,0,1,0,0,1,0,0,0
13,100.0,0.0,31.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,0.0,0.0,56.57,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0.0,0.0,94.2,0.0,1,0,0,0,-58,0,1,0,0,0,0,0,0,0,0,1
56,39.28571429,3.571428571,80.6,0.0,1,0,0,0,-83,1,0,0,0,0,0,0,0,0,0,1
31,93.5483871,0.0,52.22,0.0,0,0,0,0,-31,0,0,0,0,0,1,0,0,0,0,1
25,20.0,0.0,90.35,0.157894737,0,0,0,19,-3,0,0,0,0,0,0,1,0,1,0,0
21,47.61904762,9.523809524,29.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27,44.44444444,18.51851852,51.88,0.0,1,0,0,0,-11,0,0,0,0,0,0,1,0,1,0,0
33,9.090909091,3.03030303,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0.0,0.0,51.28,0.0,0,0,0,0,-2,0,1,0,0,0,0,0,0,1,0,0
43,16.27906977,6.976744186,131.72,0.0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0
25,0.0,0.0,76.31,0.166666667,1,0,0,12,-1,0,0,0,0,0,0,1,0,0,1,0
22,36.36363636,4.545454545,44.07,0.0,1,0,0,0,-3,0,0,0,0,0,1,0,0,1,0,0
41,12.19512195,4.87804878,45.16,0.077922078,1,1,0,77,0,0,0,0,0,0,0,1,0,0,1,0
42,7.142857143,2.380952381,100.81,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56,0.0,0.0,123.64,0.117870722,0,0,0,263,0,0,0,1,0,0,0,0,0,0,0,1
47,0.0,0.0,99.21,0.12244898,0,0,0,49,-13,0,0,0,0,0,1,0,0,1,0,0
39,12.82051282,2.564102564,43.35,0.0,1,0,0,0,-34,0,0,0,0,0,1,0,0,0,0,1
46,2.173913043,0.0,37.94,0.045454545,1,1,0,66,0,0,0,0,0,0,1,0,0,1,0,0
37,10.81081081,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45,0.0,0.0,63.89,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,100.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37,2.702702703,2.702702703,29.35,0.0,1,0,0,0,-11,0,0,0,0,0,1,0,0,1,0,0
34,5.882352941,0.0,49.42,0.107142857,1,0,1,28,0,0,0,1,0,0,0,0,1,0,0,0
6,66.66666667,33.33333333,40.02,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31,90.32258065,3.225806452,71.25,0.111111111,0,0,0,36,-36,0,0,0,0,1,0,0,0,0,1,0
25,60.0,12.0,38.0,0.071428571,1,1,1,28,0,0,0,0,0,0,1,0,0,0,0,1
37,78.37837838,2.702702703,100.79,0.111111111,1,0,0,18,-212,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0.0,74.43,0.007058824,0,0,0,425,-3,0,0,0,0,0,0,1,0,1,0,0
47,36.17021277,0.0,51.28,0.024875622,0,0,0,201,0,0,0,0,0,0,1,0,0,1,0,0
37,37.83783784,0.0,145.72,0.0,0,0,0,0,-7,0,0,0,0,0,0,1,0,0,1,0
0,0.0,0.0,59.75,0.056872038,1,0,0,422,0,0,1,0,0,0,0,0,0,0,1,0
55,16.36363636,10.90909091,38.79,0.111111111,1,1,0,27,-28,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0.0,56.73,0.0,0,0,0,0,-246,1,0,0,0,0,0,0,0,1,0,0
44,22.72727273,4.545454545,79.19,0.111111111,1,0,0,36,0,0,0,0,0,1,0,0,0,1,0,0
42,57.14285714,2.380952381,105.68,0.063352827,0,0,0,1026,-696,0,0,0,0,0,0,1,0,0,1,0
43,25.58139535,4.651162791,57.38,0.071428571,0,0,0,154,5,0,0,0,0,1,0,0,0,0,0,1
43,11.62790698,4.651162791,40.02,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0
9,88.88888889,11.11111111,36.95,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
47,48.93617021,2.127659574,78.55,0.035842294,0,0,0,279,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0.0,3.58,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45,22.22222222,4.444444444,95.86,0.065306122,1,0,0,245,-749,0,1,0,0,0,0,0,0,0,1,0
2,0.0,0.0,44.24,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9,100.0,11.11111111,39.1,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
34,67.64705882,0.0,111.54,0.0,0,0,0,0,-34,0,0,0,0,0,0,1,0,0,1,0
46,15.2173913,2.173913043,21.91,0.02970297,0,0,0,202,-25,0,0,0,0,0,0,1,0,1,0,0
35,8.571428571,0.0,46.38,0.003490401,0,0,0,573,0,1,0,0,0,0,0,0,0,0,0,1
36,16.66666667,8.333333333,29.43,0.0,1,0,0,0,-34,0,0,0,0,1,0,0,0,0,0,1
30,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,13.33333333,0.0,38.01,0.181818182,1,1,0,11,0,0,0,0,0,0,0,1,0,1,0,0
10,20.0,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
38,0.0,0.0,60.59,0.117647059,0,0,0,34,39,0,0,0,1,0,0,0,0,0,0,1
14,28.57142857,0.0,40.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
